Filename,Title,Cart Type,Mapper Type,ROM Banks,RAM Banks,RAM Size,ROM Size,Battery,Timer,Rumble,Sensor,Licensee,Old Licensee Code,CGB Functionality,SGB Functionality,Mask ROM Ver,Region,MD5 Hash,Weird/Bad/Missing Data
Goukaku Boy Series - Koukou Nyuushi Derujun - Rekishi Nendai Anki Point 240 (Japan).gb,REKISINENDAI 240,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,"UNKNOWN(b'9C',9C)",False,None,False,0,Japan,f98a6ce8e8065e351693098e906bd32e,True
"Pagemaster, The (USA) (SGB Enhanced).gb",THE PAGEMASTER,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,"UNKNOWN(b'4J',4J)",False,None,True,0,Non-Japan (0x1),0040b5bd11a936063a0dc9a30b9a8727,True
Teenage Mutant Ninja Turtles - Fall of the Foot Clan (USA).gb,TMNT FOOT CLAN,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Ultra,True,None,False,0,Non-Japan (0x1),ad868e84fb6071a3b6a211d16e6cbb66,False
F-1 Race (World) (Rev A).gb,F1RACE,MBC2+Battery,MBC2,8,1,0x100,0x20000,True,False,False,False,Nintendo,True,None,False,1,Japan,8ac5c061641b2a8b4c44b46ef693aeef,False
Test Drive Cycles (USA).gbc,TD CYCLESBTDE,MBC5+RAM+Battery,MBC5,64,1,0x800,0x100000,True,False,False,False,Infogrames,False,CGB Only,False,0,Non-Japan (0x1),4df8d03bb1853f949cf4a99dffd21362,False
Asterix - Search for Dogmatix (Europe).gbc,ASTERIXDMTXAA6P,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,Infogrames,False,CGB Only,False,0,Non-Japan (0x1),1faa6e2a7ec92b95ce32fa2682038b9b,False
Megami Tensei Gaiden - Last Bible (Japan).gb,LAST BIBLE,MBC1+RAM+Battery,MBC1,16,1,0x800,0x40000,True,False,False,False,Atlus,True,None,False,0,Japan,2215684318211e85135c4cd8e55f91a4,False
Soukoban 2 (Japan).gb,SOUKOBAN2,ROM ONLY,ROM ONLY,2,0,0x0,0x8000,False,False,False,False,Pony Canyon,True,None,False,0,Japan,7f1e1ce56aca694b46da2ba407b60cb3,False
Asteroids (USA).gbc,ASTEROIDSAARE,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,Activision,False,Extra CGB Functions,False,0,Non-Japan (0x1),cfac8209d5119235f678303dfb3cc0f2,False
"Carmageddon - Carpocalypse Now (USA, Europe) (En,Fr,Es,It).gbc",CARMAGEDDONAKWP,MBC5,MBC5,128,0,0x0,0x200000,False,False,False,False,SCI,False,CGB Only,False,0,Non-Japan (0x1),f73c5cc4935ede64f5b2d62754c90262,False
Medarot - Kuwagata Version (Japan) (SGB Enhanced).gb,MEDAROT KUWAGATA,MBC1+RAM+Battery,MBC1,32,4,0x4000,0x80000,True,False,False,False,"UNKNOWN(b'9C',9C)",False,None,True,0,Japan,d6cf6d5b5a86292d88116b9c4ebee091,True
Ultraman (Japan).gb,ULTRAMAN,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Tsuburava,True,None,False,0,Japan,1b5aebb54d59121d8dc3188929295607,False
Puzzled (USA).gbc,PUZZLEDBP3E,MBC5,MBC5,64,0,0x0,0x100000,False,False,False,False,"UNKNOWN(b'5Z',5Z)",False,CGB Only,False,0,Non-Japan (0x1),9108d1246f11d0e0f2cec608e79efd65,True
Outburst (Japan).gb,OUT BURST,MBC1,MBC1,16,0,0x0,0x40000,False,False,False,False,Konami,True,None,False,0,Japan,9da5066fed7d826101a92688aa03059a,False
T2 - The Arcade Game (Japan).gb,TERMINATOR 2 TAG,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Acclaim,True,None,False,0,Japan,83f5da7271a970c28cb2a1f366e89616,False
Tom and Jerry in - Mouse Attacks! (USA) (Rev 1).gbc,MOUSEATTACKBTQE,MBC5,MBC5,128,0,0x0,0x200000,False,False,False,False,"UNKNOWN(b'5L',5L)",False,CGB Only,False,1,Non-Japan (0x1),2d0f5d19ea73ccb9cfec6398eb2f70b8,True
Beatmania GB - Gotcha Mix 2 (Japan).gbc,BEAT MANIA3B3GJ,MBC5,MBC5,128,0,0x0,0x200000,False,False,False,False,Konami,False,CGB Only,False,0,Japan,490cf7b762f7b735f249c3a3107c3e55,False
Teenage Mutant Ninja Turtles 3 - Turtles Kikiippatsu (Japan).gb,TMNT3,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Konami,True,None,False,0,Japan,6a0f10c18d253a68ba5d33256c8ccf4c,False
Mani 4 in 1 (China) (DMG-601 CHN).gb,TETRIS SET,MBC3+RAM+Timer+Battery,MBC3,16,0,0x0,0x40000,True,True,False,False,"UNKNOWN(b'3:',3:)",False,None,True,0,Non-Japan (0xb),60aff2b753df13e3702895300687dada,True
Darkwing Duck (Europe).gb,DARK WING DUCK,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Capcom,True,None,False,0,Non-Japan (0x1),5c837aeba2aa844d4cd34653d4e332ea,False
Peetan (Japan).gb,PEETAN,MBC1,MBC1,8,0,0x0,0x20000,False,False,False,False,Kaneko,True,None,False,0,Japan,1a9c3966c0c2d17c1d67a0a49409db29,False
